author_repo,wf_contents,security_policy
minecraft-dev/MinecraftDev,Publish Plugin' 'active' '7683928' 'Test' 'active' '7683929' 'PR Validation' 'active' '8906300,
VazkiiMods/Botania,Java CI' 'active' '411939,
YouHaveTrouble/minecraft-optimization,,
SpongePowered/Mixin,,
gorilla-devs/GDLauncher,GDLauncher CI' 'active' '584765,
CloudburstMC/Nukkit,Java CI' 'active' '22957,
CaffeineMC/phosphor-fabric,gradle-ci' 'active' '904870' 'release-artifacts' 'active' '905952,
PrismarineJS/node-minecraft-protocol,CI' 'active' '1496193' 'npm-publish' 'active' '1303636' 'pages-build-deployment' 'active' '16529767,
DragonetMC/DragonProxy,,
MohistMC/Mohist,Test and build mohist 1.16.5' 'active' '54252' 'Publish mohist 1.16.5 on maven central' 'active' '12819701,
PufferPanel/PufferPanel,Build' 'active' '193298' 'Build' 'active' '68704' 'PR Build' 'active' '57914' 'Release' 'active' '2308798,SSuuppppoorrtteedd VVeerrssiioonnss' 'VVeerrssiioonn SSuuppppoorrtteedd' 'xy   ' 'xy   ' 'xy   ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Reporting sensitive information may be done by emailing prpufferpanelcom' 'Reports which do not contain a valid subject or desciption will be ignored
Pugmatt/BedrockConnect,Check for new version every hour' 'active' '33426615' 'buildroot' 'active' '17175630' 'Release' 'active' '33661678,
ViaVersion/ViaVersion,Java CI with Gradle' 'active' '7357882,
mgerhardy/vengi,Build' 'active' '66545' 'build' 'active' '194416' 'GitHub Pages' 'active' '2001825' 'pages-build-deployment' 'active' '16447267,
NiclasOlofsson/MiNET,.NET Core' 'active' '206666,
Nukkit/Nukkit,,
CCBlueX/LiquidBounce,Build' 'active' '4325827,
DiscordSRV/DiscordSRV,Build' 'active' '171347' 'Build PRs' 'active' '9092497' 'Validate Gradle Wrapper' 'active' '41327722' 'Check that PRs are set to develop' 'active' '9092496' 'Build & deploy release' 'active' '268206' 'Build & deploy snapshot' 'active' '44368' 'Support Requests' 'active' '35392080,
TheUsefulLists/UsefulMods,,
IzzelAliz/Arclight,Java CI with Gradle' 'active' '1306465,
Tuinity/Tuinity,Build PR' 'active' '4123444' 'Build main' 'active' '6891586' 'Build Tuinity' 'active' '10591786,
xCollateral/VulkanMod,build' 'active' '25877617' 'pages-build-deployment' 'active' '40956632,
mircokroon/minecraft-world-downloader,Build' 'active' '1453156,
SkriptLang/Skript,Java CI' 'active' '228141' 'JUnit Tests' 'active' '31096616' 'Java 11 (1.13-1.16)' 'disabled_manually' '29216062' 'Java CI' 'active' '48227' 'Java 12 CI (MC 1.13-1.16)' 'active' '30055349' 'Java 17 CI (MC 1.17+)' 'active' '30055348' 'Java 8 CI (MC 1.13-1.16)' 'active' '30152935' 'JUnit (MC 1.17+)' 'active' '44139581' 'JUnit (MC 1.13-1.16)' 'active' '44139580' 'JUnit' 'active' '44127261' 'Legacy Java 8 (MC 1.9.4-1.12.2)' 'active' '30821410' 'Publish to maven repo' 'active' '18117877' 'pages-build-deployment' 'active' '19983708,
ammaraskar/pyCraft,,
EngineHub/WorldGuard,,
FabricMC/yarn,Build' 'active' '1716647' 'Publish' 'active' '3551935' 'Release Filament' 'active' '38255313' 'Update Base Branch' 'active' '6245585' 'Update Base Branch' 'active' '40273937,
pahimar/Equivalent-Exchange-3,,
jgosar/mine-city-2000,,
dotnetGame/MineCase,,
Slimefun/Slimefun4,Java CI' 'active' '173565' 'Mark Issue as duplicate' 'active' '1124707' 'Auto approve' 'active' '1521853' 'Discord Webhook' 'active' '1521884' 'Java CI' 'active' '1521887' 'Translation Notifier' 'active' '1521893' 'Close invalid Issue' 'active' '1521906' 'YAML Linter' 'active' '2046232' 'Merge Conflicts' 'active' '2535739' 'Validate JSON' 'active' '2850574' 'Pull Request Labels' 'active' '4230269' 'Auto squash pull requests' 'active' '8854661' 'SonarCloud Scanner' 'active' '10926155' 'Create new Release Candidate' 'active' '11451909' 'Label resolved issues' 'active' '19121409,
BluSunrize/ImmersiveEngineering,Check that generated data is up to date and update data for web manual' 'active' '5032408' 'Compile IE' ' run unit tests and check that all generated data is present' 'active' '1490357' 'pages-build-deployment' 'active' '17581350,
itzg/docker-minecraft-bedrock-server,CI' 'active' '10964363,
ReplayMod/ReplayMod,,
xPaw/PHP-Minecraft-Query,,securitymynicknameme' 'Please do not create a public issue if its a severe issue
lucko/spark,Java CI' 'active' '173601,
Wurst-Imperium/Wurst7,JSON syntax' 'active' '28551165,
CFPAOrg/Minecraft-Mod-Language-Package,Spider' 'active' '412811' 'Packer' 'active' '466026' 'Label PRs' 'active' '9773968' 'PR Packer' 'active' '21653403' 'Processor-format' 'disabled_manually' '2326158' 'Formatter' 'disabled_manually' '3044100' 'CheckMerge' 'disabled_manually' '3821667,
KaptainWutax/SeedCracker,,
Hopson97/open-builder,Linux C/C++ CI' 'active' '849606' 'macOS C/C++ CI' 'active' '849539,
dscalzi/HeliosLauncher,Build' 'active' '9037096,
TheRemote/MinecraftBedrockServer,Issue assignment' 'active' '31832640,
Tnze/go-mc,Go' 'active' '183614' 'CodeQL' 'active' '6718986' 'Go' 'active' '61779,
gorilla-devs/ferium,Build' 'active' '26076455' 'Publish and Release' 'active' '24767002,
nerdsinspace/nocom-explanation,,
GeyserMC/MCProtocolLib,Java CI' 'active' '175562' 'Java CI' 'active' '103690,
BleachDev/BleachHack,BleachHack Workflow Builds' 'active' '2206674,
mezz/JustEnoughItems,Close stale issues' 'active' '32157279,
minecraft-linux/mcpelauncher-manifest,ci' 'active' '38252073' 'ci' 'active' '39063642,
cc-tweaked/CC-Tweaked,Build' 'active' '30503' 'Build documentation' 'active' '992825,
Tiiffi/mcrcon,,
IgorTimofeev/MineOS,,
bs-community/blessing-skin-server,CI' 'active' '189559' 'CI' 'active' '6505' 'Release' 'active' '2285507' 'Telegram' 'active' '6506,
Fabulously-Optimized/fabulously-optimized,Git Repo Sync' 'active' '33957238' 'Automatically publish to Modrinth and CurseForge' 'active' '35279488,
LiteLDev/LiteLoaderBDS,pages-build-deployment' 'active' '20010381' 'Publish Release' 'active' '35354075' 'CMake(pull request)' 'active' '36585763' 'CMake' 'active' '36585764,
MCreator/MCreator,Generate documentation' 'active' '9031656' 'Build and test' 'active' '9031657' 'Deploy binaries' 'active' '9312973' 'Support Requests' 'active' '13834848' 'pages-build-deployment' 'active' '16573463' 'Crowdin Pull' 'active' '29812766,
Fallen-Breath/MCDReforged,Assemble a Dev Source Compressed File' 'active' '24509879' 'CI for MCDR' 'active' '4603708' 'CI for MCDR Pull Requests' 'active' '11795765' 'Test with Active Python Versions' 'active' '24509880,
SKCraft/Launcher,,
chunky-dev/chunky,Java CI with Gradle' 'active' '4448206,
Hopson97/HopsonCraft,,
SuperTails/langcraft,,
ProtocolSupport/ProtocolSupport,,
OpenNBS/OpenNoteBlockStudio,pages-build-deployment' 'active' '17196808,
MinecraftMachina/ManyMC,,
CaffeineMC/hydrogen-fabric,Java CI with Gradle' 'active' '2433055' 'Publish Release v2' 'active' '2433056,
NamelessMC/Nameless,CI' 'active' '15940646,We endeavour to respond to and patch highseverity security vulnerabilities as' 'soon as we possibly can however we are currently unable to provide a' 'guaranteed timeframe for a course of action' 'SSuuppppoorrtteedd VVeerrssiioonnss' 'The following NamelessMC releases are supported by the development team' 'VVeerrssiioonn       SSuuppppoorrtteedd' 'x         ' ' pr ' '      ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Currently the best place to report a vulnerability is either via email or' 'Discord' '     huntrdev  httpshuntrdevreposnamelessmcnameless' '     Discord server httpsdiscordggnameless  Samerton
jhead/phantom,,
yushijinhun/authlib-injector,CI' 'active' '1170461' 'create_release' 'active' '1628335' 'deploy_release' 'active' '1628336' 'retry_submit_release' 'active' '1628337' 'submit_release' 'active' '1628338,
fnuecke/oc2,build' 'active' '11439682' 'publish' 'active' '17178092,
comp500/quilt-serverside-mods,,
ConcreteMC/Alex,.NET Core' 'active' '224138' 'CodeQL' 'active' '16698784' '.NET Core' 'active' '909176,
Railcraft/Railcraft,,
KyoriPowered/adventure,build' 'active' '2092523' 'rebuild docs on release' 'active' '30604875' 'validate gradle wrapper' 'active' '2092525,
LXYan2333/Fabric-Bedrock-Miner,build' 'active' '12842362,
YatopiaMC/Yatopia,Yatopia Build Script' 'active' '640688' 'Validate Gradle Wrapper' 'active' '8404385,SSuuppppoorrtteedd VVeerrssiioonnss' 'Versions of the project currently being supported with security updates' 'VVeerrssiioonn   SSuuppppoorrtteedd' '    ' '    ' '    ' '    ' '    ' '    ' 'WPT ' '' 'RReeppoorrttiinngg aa vvuullnneerraabbiilliittyy' 'WWhhaatt ddooeess iitt ddoo' 'DDeessccrriibbee tthhee pprriioorriittyy mmiinnoorr pprroobblleemmaattiicc HHIIGGHH PPRRIIOORRIITTYY' 'HHooww ttoo rreepprroodduuccee iitt' 'AAddddiittiioonnaall ccoonntteexxtt' 'YYoouu sshhoouulldd jjooiinn tthhee ddiissccoorrdd hhttttppssddiissccoorrddiiooYYaattooppiiaaMMCC aanndd ccoonnttaacctt aa' 'ddeevveellooppeerr oorr mmooddeerraattoorr iiff tthheeyy aarree uunnaavvaaiillaabbllee
Cubitect/cubiomes-viewer,,
GTNewHorizons/GT-New-Horizons-Modpack,Quest Book I18N' 'active' '26682568' 'Release tagged version' 'active' '21740589' 'Mark stale issues' 'active' '2745470,
nsporillo/GlobalWarming,,
ldtteam/minecolonies,Translation Rename' 'active' '950560,
AuthMe/AuthMeReloaded,Java CI' 'active' '200106' 'Java CI' 'active' '61923,
satansdeer/minecraft-react,CodeQL' 'active' '8632950,
Podshot/MCEdit-Unified,,
df-mc/dragonfly,Go' 'active' '192836' 'Build' 'active' '1754386' 'Build and deploy' 'active' '1754387,
HypixelDev/PublicAPI,Maven Package' 'active' '11628333,
barneygale/quarry,Upload Python Package' 'active' '1731360' 'Test Python Package' 'active' '19691323,
PrismarineJS/flying-squid,CI' 'active' '1584948' 'Publish Docker image' 'active' '3170340' 'Lint' 'active' '22218467' 'npm-publish' 'active' '1303639' 'pages-build-deployment' 'active' '16925071,
CitizensDev/Citizens2,,
PolyhedralDev/Terra,,
IntellectualSites/FastAsyncWorldEdit,Gradle Build' 'active' '27093' 'Java CI' 'active' '199427' 'build' 'active' '3792937' 'draft release' 'active' '15516048' 'CodeQL' 'active' '20496840' 'Upload release assets' 'active' '26439830' 'Announce release on discord' 'active' '36952959,Please report security vulnerabilities through this form' 'The form is configured in such a way that only the reporter and the' 'IntellectualSites project maintainers can see the details By restricting' 'access to this potentially sensitive information we can work on a fix and' 'deliver it before a vulnerability becomes well known' 'IIssssuuee HHaannddlliinngg' 'If you have submitted a properly filled out report the project maintainers' 'will look into your issue shortly' 'Keep in mind that we may choose to reject issues if they are not feasible for' 'us to address due limitations or implementations of the Minecraft codebase' 'AAttttrriibbuuttiioonn ppoolliiccyy' 'We will credit reporters who informed us in private by filling out the form' 'above in security releases published' 'GGiifftt ppoolliiccyy' 'We want to show our appreciation to people privately reporting issues in our' 'software by sending them a small gift' 'While our beloved projects are developed voluntarily in our free time we are' 'not able to offer bug bounties' 'Were offering to send you an IntellectualSites mug and a bunch of project' 'stickers if you are interested ' 'To be sent a gift you need to be an eelliiggiibbllee rreeppoorrtteerr and have reported an' 'eelliiggiibbllee iissssuuee' 'EElliiggiibbllee RReeppoorrtteerrss' 'Almost everyone is eligible to receive security gifts with the following' 'exceptions' '     NNoo pprreevviioouuss rreecciippiieennttss If youve received a gift for reporting a' '      security vulnerability in the past were not going to send you another' '      one sorry' 'EElliiggiibbllee IIssssuueess' '     PPrriivvaattee rreeppoorrttss oonnllyy Issues need to be reported privately and cannot' '      have been published elsewhere before an advisory was released' '     AAcccceepptteedd iissssuueess oonnllyy Your submitted issue needs to be accepted in order' '      to be eligible for a security gift' '     PPrreevviioouussllyy uunnkknnoowwnn Only issues project maintainers were previously' '      unaware of are eligible' '     PPuubblliiccaattiioonnss Issues need to have been fixed and announced in a security' '      advisory' 'We also reserve the right to refuse sending a gift for any reason  not' 'something were likely to do but just a catchall rule to prevent someone from' 'gaming the rules' 'PPrroocceessss' 'Once a project maintainer has resolved the issue and a fix has been published' 'the reporter is eligible for this reward Well generally contact the reporter' 'and offer them to send a gift
PrismarineJS/minecraft-data,bedrock-ci' 'active' '12052126' 'Repository Dispatch' 'active' '10046188' 'CI' 'active' '1933601' 'tag' 'active' '5894668' 'pages-build-deployment' 'active' '16703473,
horionclient/Horion,MSBuild' 'active' '12357510,
ATLauncher/ATLauncher,Application' 'active' '1713811' 'aur-publish' 'active' '5418215' 'Close Support Requests' 'active' '15339300' 'No Response' 'active' '27668495' 'Pull Request Changelog Enforcer' 'active' '28326536' 'Crowdin Sync' 'active' '31017271' 'Download Translations' 'active' '31017272' 'Java CI' 'disabled_manually' '164671,
MinecraftServerControl/mscs,shellcheck' 'active' '8617319,
OpenSourceLAN/gameservers-docker,,
GeyserMC/Floodgate,Build Pull Request' 'active' '1168114,
haveachin/infrared,CI' 'active' '38739532' 'Test' 'active' '10558701' 'Test' 'active' '10958810' 'Test' ' Build' ' Release' 'active' '15652643' 'Test' 'active' '8112321,
Akarin-project/Akarin,,
iTXTech/Genisys,,
MrTJP/ProjectRed,Verify pull requests' 'active' '8718662' 'Publish Releases' 'active' '8848899,
IntellectualSites/PlotSquared,build' 'active' '3792667' 'draft release' 'active' '13826012' 'CodeQL' 'active' '20495355' 'Announce release on discord' 'active' '36953012,Please report security vulnerabilities through this form' 'The form is configured in such a way that only the reporter and the' 'IntellectualSites project maintainers can see the details By restricting' 'access to this potentially sensitive information we can work on a fix and' 'deliver it before a vulnerability becomes well known' 'IIssssuuee HHaannddlliinngg' 'If you have submitted a properly filled out report the project maintainers' 'will look into your issue shortly' 'Keep in mind that we may choose to reject issues if they are not feasible for' 'us to address due limitations or implementations of the Minecraft codebase' 'AAttttrriibbuuttiioonn ppoolliiccyy' 'We will credit reporters who informed us in private by filling out the form' 'above in security releases published' 'GGiifftt ppoolliiccyy' 'We want to show our appreciation to people privately reporting issues in our' 'software by sending them a small gift' 'While our beloved projects are developed voluntarily in our free time we are' 'not able to offer bug bounties' 'Were offering to send you an IntellectualSites mug and a bunch of project' 'stickers if you are interested ' 'To be sent a gift you need to be an eelliiggiibbllee rreeppoorrtteerr and have reported an' 'eelliiggiibbllee iissssuuee' 'EElliiggiibbllee RReeppoorrtteerrss' 'Almost everyone is eligible to receive security gifts with the following' 'exceptions' '     NNoo pprreevviioouuss rreecciippiieennttss If youve received a gift for reporting a' '      security vulnerability in the past were not going to send you another' '      one sorry' 'EElliiggiibbllee IIssssuueess' '     PPrriivvaattee rreeppoorrttss oonnllyy Issues need to be reported privately and cannot' '      have been published elsewhere before an advisory was released' '     AAcccceepptteedd iissssuueess oonnllyy Your submitted issue needs to be accepted in order' '      to be eligible for a security gift' '     PPrreevviioouussllyy uunnkknnoowwnn Only issues project maintainers were previously' '      unaware of are eligible' '     PPuubblliiccaattiioonnss Issues need to have been fixed and announced in a security' '      advisory' 'We also reserve the right to refuse sending a gift for any reason  not' 'something were likely to do but just a catchall rule to prevent someone from' 'gaming the rules' 'PPrroocceessss' 'Once a project maintainer has resolved the issue and a fix has been published' 'the reporter is eligible for this reward Well generally contact the reporter' 'and offer them to send a gift
ustc-zzzz/fmltutor,,
RelativityMC/C2ME-fabric,C2ME Build Script' 'active' '5870098' 'C2ME Test' 'disabled_manually' '12019403' 'C2ME Test' 'active' '10977518,
lambda-client/lambda,gradle.build' 'active' '8463302' 'gradle.build' 'active' '13185512' 'gradle.build' 'active' '12987485,
Hex-Dragon/PCL2,,
TownyAdvanced/Towny,Published Release / PreRelease' 'active' '52884' 'Maven Compile' 'active' '475200' 'Label on PR' 'active' '14507125' 'Yaml Lint' 'active' '41536203' 'Deploy Pre-release' 'active' '42918522' 'Publish to Glare Repo' 'active' '43409313,
Cryptkeeper/Minetrack,,
SkinsRestorer/SkinsRestorerX,Java CI' 'active' '13061253' 'CodeQL' 'active' '28678556' 'Dependency Review' 'active' '28678555' 'Javadoc' 'active' '7113415' 'Java CI' 'active' '52737' 'pages-build-deployment' 'active' '21158133,
xfl03/MCCustomSkinLoader,Beta' 'active' '44540982' 'Canary' 'active' '44540984' 'Common' 'active' '44544271' 'Release' 'active' '44538867,
oraxen/oraxen,CodeQL' 'active' '43913747,
themoonisacheese/2bored2wait,Continuous Integration' 'active' '27148861' 'Release' 'active' '27154190,
gaucho-matrero/altoclef,.github/workflows/Hash.yml' 'active' '19354297' 'Java CI with Gradle' 'active' '13348004' 'Deploy Javadoc' 'active' '18194649' 'pages-build-deployment' 'active' '18195787,
TheEpicBlock/PolyMc,build' 'active' '12626891' 'Deploy docs' 'active' '24263055' 'release' 'active' '12626892' 'pages-build-deployment' 'active' '16549986,
AOF-Dev/Boat,,
Zarbuz/FileToVox,pages-build-deployment' 'active' '18268306,
games647/FastLogin,CodeQL' 'active' '10451845' 'Java CI' 'active' '582345,
vram-guild/canvas,,
bernie-g/geckolib,CodeQL' 'active' '40239117' 'Java CI with Gradle' 'active' '1940682,
Azuriom/Azuriom,Azuriom CI' 'active' '3753258,If you discover any security related issues within Azuriom please send an e' 'mail to securityazuriomcom instead of using the issue tracker All security' 'vulnerabilities will be promptly addressed
etil2jz/Mirai,Build' 'active' '13300145,
tr7zw/Item-NBT-API,Java CI' 'active' '214139' 'Java CI' 'disabled_manually' '11360467' 'Javadoc CI' 'active' '28266175' 'Java CI' 'active' '48507' 'Wiki CI' 'active' '36384769' 'pages-build-deployment' 'active' '28266608,
freeminer/freeminer,android' 'active' '40984298' 'build' 'active' '40984299' 'cpp_lint' 'active' '40984300' 'lua_lint' 'active' '40984301' 'macos' 'active' '40984302,SSuuppppoorrtteedd VVeerrssiioonnss' 'We only support the latest stable version for security issues See the releases' 'page' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'We ask that you report vulnerabilities privately by contacting a core' 'developer to give us time to fix them You can do that by emailing one of the' 'following addresses' '     celerongmailcom' '     rubenwardyminetestnet' 'Depending on severity we will either create a private issue for the' 'vulnerability and release a patch version of Minetest or give you permission' 'to file the issue publicly' 'For more information on the justification of this policy see Responsible' 'Disclosure
ToKiNoBug/SlopeCraft,,
kami-blue/client,gradle_build' 'active' '4123683,
TerraFirmaCraft/TerraFirmaCraft,Build 1.18.x' 'active' '477884' 'Test 1.18.x' 'active' '9037155,
bs-community/skinview3d,CI' 'active' '189707' 'CI' 'active' '425467' 'Deploy to GitHub Pages' 'active' '31645424' 'pages-build-deployment' 'active' '17548446,
JorelAli/CommandAPI,build' 'active' '3816817' 'CodeQL' 'disabled_manually' '24952215' 'pages-build-deployment' 'active' '18651025,
WesJD/AnvilGUI,,
NoCheatPlus/NoCheatPlus,,
SpongePowered/Sponge,Java CI with Gradle' 'active' '1630600' 'License Check' 'active' '1630601' 'Spotless Check' 'active' '37558525' 'Build and Deploy' 'active' '3028440' 'Validate Gradle Wrapper' 'active' '1630603,
PrismarineJS/prismarine-web-client,CI' 'active' '6227292' 'npm-publish' 'active' '6227293' 'pages-build-deployment' 'active' '16862568,
Hexeption/MCP-Reborn,Validate Gradle Wrapper' 'active' '12320534' 'Java CI' 'active' '239309,
rokups/hello-vue-django,,
