author_repo,wf_contents,security_policy
VOREStation/VOREStation,Render Nanomaps' 'active' '2737676' 'CI' 'active' '3763022' 'Enforce PR labels' 'active' '24356147' 'Autochangelog' 'disabled_manually' '4433597,
PolarisSS13/Polaris,Autochangelog' 'active' '4433585' 'CI' 'active' '3920865' 'Enforce PR labels' 'active' '24297231,
tommasoc80/EventStoryLine,,
shiptest-ss13/Shiptest,Checks' 'active' '9041362' 'Compile changelogs' 'active' '9041363' 'Docker Build' 'active' '9041364' 'Generate documentation' 'active' '9041365' 'PR Labeler' 'active' '9041366' 'Make changelogs' 'active' '9041367' 'Update TGS DMAPI' 'active' '9041369' 'Round ID Linker' 'active' '11480309' 'pages-build-deployment' 'active' '16411042' 'Codeowner Reviews' 'active' '27001197' 'Check for DMI5' 'active' '27001198' 'Mark stale issues and pull requests' 'disabled_manually' '9041368,
HippieStation/HippieStationdeprecated2020,Autobuild TGUI' 'active' '378222' 'CI Suite' 'active' '18479330' 'Compile changelogs' 'disabled_inactivity' '463178' 'Make changelogs' 'active' '1241016,
yogstation13/yogstation-2017-,,
NebulaSS13/Nebula,Compile changelogs' 'active' '5038219' 'Generate Documentation' 'active' '25336781' 'Make changelogs' 'active' '5038220' 'Run Tests' 'active' '3725144' 'pages-build-deployment' 'active' '25398631,SSuuppppoorrtteedd VVeerrssiioonnss' 'This repository is built and tested against BYOND version  at time of' 'writing If this version number is at odds with BYONDMAJORBYONDMINOR as' 'defined in the test workflow in the github workflow folder the workflow' 'configuration should be considered authoritative and this document should be' 'noted as out of date Security vulnerabilities or exploits that apply to this' 'version should be reported so that they can be closed' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you have been informed of or discovered a security vulnerability exploit or' 'other flaw please contact a developer to report it privately Public channels' 'on Discord or the forums should be avoided as the exploit may be taken from a' 'public post and used before it can be patched
Yonaguni/EuropaStation,,
larzm42/dom5inspector,pages-build-deployment' 'active' '18996571,
NTStation/NTstation13,,
infinitystation/Baystation12,Добавление пустых строк в конце файла' 'active' '1684627' 'Создание Чейнджлога' 'active' '5234609' 'Тестирование' 'active' '5560543' 'Обновление лейблов' 'active' '9081873' 'Отмена предыдущих тестов' 'active' '9143743' 'Компилирование Чейнджлогов' 'active' '9143744' 'Build Release' 'active' '9143745' 'Отметка устаревших отчётов и запросов на слияние' 'disabled_manually' '11055808,SSuuppppoorrtteedd VVeerrssiioonnss' 'This repository is built and tested against BYOND version  at time of' 'writing If this version number is at odds with BYONDMAJORBYONDMINOR as' 'defined in the test workflow in the github workflow folder the workflow' 'configuration should be considered authoritative and this document should be' 'noted as out of date Security vulnerabilities or exploits that apply to this' 'version should be reported so that they can be closed' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you have been informed of or discovered a security vulnerability exploit or' 'other flaw please contact a developer to report it privately Public channels' 'on Discord or the forums should be avoided as the exploit may be taken from a' 'public post and used before it can be patched
Persistent-SS13/Persistent-Bay,,
Civ13/Civ13,CI' 'active' '16224620,
fulpstation/fulpstation,CI Suite' 'active' '4567671' 'Generate documentation' 'active' '4567673' 'Update TGS DMAPI' 'active' '4567674' 'Mark stale issues and pull requests' 'active' '4587281' 'Round ID Linker' 'active' '4658742' 'Check for merge conflicts' 'active' '9037892' 'PR emoji stripper' 'active' '12630438' 'Autowiki' 'active' '19701083' 'Show Screenshot Test Results' 'active' '28514622' 'Auto Changelog' 'active' '41426252' 'Remove guide comments' 'active' '41426254' 'Test Merge Detector' 'active' '41426255' '515 Compatibility Pass' 'active' '42315869' 'Rerun/Report Flaky Tests' 'active' '44113688' 'Run Integration Tests' 'active' '44113689' 'Docker Build' 'disabled_manually' '4567672' 'Compile changelogs' 'disabled_manually' '4587216' 'GBP' 'disabled_manually' '7442675' 'GBP Collection' 'disabled_manually' '7442676' 'Codeowner Reviews' 'disabled_manually' '15295975,
Citadel-Station-13/Citadel-Station-13-RP,Compile changelogs' 'active' '2749359' 'Update TGS DMAPI' 'active' '3053220' 'CI Suite' 'active' '7264503' 'Round ID Linker' 'active' '7404149' 'Check for merge conflicts' 'active' '8646113' 'Size-Based Labeling' 'active' '41659134' 'Auto Changelog' 'active' '42119034' 'Codeowner Reviews' 'active' '42119035' 'Mark stale issues and pull requests' 'active' '42119036,
onesaitplatform/onesaitplatform-revolution,,
sojourn-13/sojourn-station,CI Suite' 'active' '12058537' 'Compile changelogs' 'active' '12058538' 'Check for merge conflicts' 'active' '12058539' 'Generate documentation' 'active' '12058540,
GeneriedJenelle/The-World-Server-Redux,Compile changelogs' 'active' '643959,
HippieStationArchive/HippieStation13-1,,
HippieStation/HippieStation13,,
Derven/Lili-station,,
frosty-dev/white,Mark stale issues and pull requests' 'active' '35021' 'Round ID Linker' 'active' '693059' 'CI Suite' 'active' '3458954' 'Check for merge conflicts' 'active' '10940482' 'Autowiki' 'active' '18950646' 'Run Integration Tests' 'active' '40438540,
Apollo-Community/ApolloStation,,
BurgerLUA/burgerstation,Pull request labeler' 'active' '826294' 'Beepsky' 'active' '6006828' 'Mark stale issues and pull requests' 'disabled_manually' '832542,
ColonialMarines-Mirror/ColonialMarines-2018,,
cmss13-devs/cmss13,Auto Changelog' 'active' '41020430' 'CI Suite' 'active' '23361502' 'Compile changelogs' 'active' '23841338' 'Check for merge conflicts' 'active' '23828658' 'GBP' 'active' '24202013' 'GBP Collection' 'active' '24202061' 'Generate documentation' 'active' '24202005' '515 Compatibility Pass' 'active' '43941724' 'Labeling' 'active' '24202062' 'Automatic Approve Workflows' 'active' '23841339' 'Mark stale issues and pull requests' 'active' '23841340' 'Update Changelog' 'disabled_manually' '24202006' 'pages-build-deployment' 'active' '25303640,
goonstation/goonstation-2020,,
larzm42/dom4inspector,,
Skyrat-SS13/Skyrat13,Compile changelogs' 'disabled_inactivity' '811703' 'Mark stale issues and pull requests' 'disabled_inactivity' '1330567,
DDMers/Deep-Space-13,,
quotefox/Hyper-Station-13,,
DS-13-Dev-Team/DS13,CI Suite' 'active' '12567364' 'Compile changelogs' 'active' '4734533' 'Check for merge conflicts' 'active' '4726353' 'PR emoji stripper' 'active' '13240550' 'Render Nanomaps' 'active' '28982488' 'Mark stale issues and pull requests' 'active' '4726354' 'Update TGS DMAPI' 'active' '7966002,
OracleStation/OracleStation,,
Whitesands13/Whitesands,Compile changelogs' 'active' '405872' 'PR Labeler' 'active' '990240' 'Make changelogs' 'active' '1234118' 'Checks' 'active' '3673413' 'Docker Build' 'active' '3797574' 'Generate documentation' 'active' '3797575' 'Update TGS DMAPI' 'active' '3797576' 'Mark stale issues and pull requests' 'disabled_manually' '390902,
austation/austation,Compile changelogs' 'active' '92013' 'Mark issues as stale' 'active' '1240061' 'Mark pull requests as stale' 'active' '1240081' 'Run tests' 'active' '5097441' 'Add Extra PR labels' 'active' '11311235' 'Make changelogs' 'disabled_manually' '1549786' 'Update TGS DMAPI' 'disabled_manually' '3100544' 'Rebuild TGUI' 'disabled_manually' '11444157,
Glloyd/Pre-Open-SS13-Host-Files-and-Source,,
WW2-SS13/WW13,,
Project-IS12/IS12-Warfare,,
CHOMPStation2/CHOMPStation2,Autochangelog' 'active' '5045685' 'CI' 'active' '3816070' 'Render Nanomaps' 'active' '2887829,
Foundation-19/Foundation-19,Cancel' 'active' '14531799' 'Run Tests' 'active' '14531803' 'Add PR labels' 'active' '29420198' 'Compile changelogs' 'active' '29435549' 'PR emoji stripper' 'active' '29435554' 'Make changelogs' 'active' '30386329' 'Build Release' 'disabled_manually' '14531802,SSuuppppoorrtteedd VVeerrssiioonnss' 'This repository is built and tested against BYOND version  at time of' 'writing If this version number is at odds with BYONDMAJORBYONDMINOR as' 'defined in githubworkflowstestyml the Actions configuration should be' 'considered authoritative and this document should be noted as out of date' 'Security vulnerabilities or exploits that apply to this version should be' 'reported so that they can be closed' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you have been informed of or discovered a security vulnerability exploit or' 'other flaw please contact a developer to report it privately Public channels' 'on Discord or the forums should be avoided as the exploit may be taken from a' 'public post and used before it can be patched
BadDeathclaw/Drymouth-Gulch,,
chaolinzhanglab/ctk,,
minimalparts/PeARS,,
