author_repo,wf_contents,security_policy
quasarframework/quasar,CodeQL' 'active' '43117501' 'Process Created Issue' 'active' '17659739' 'UI Tests' 'active' '26109516,SSuuppppoorrtteedd VVeerrssiioonnss' 'VVeerrssiioonn SSuuppppoorrtteedd' 'xx   ' 'x  ' '   ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you have found a potential security threat vulnerability or exploit in' 'Quasar or one of its upstream dependencies please DONT create a pullrequest' 'DONT file an issue on GitHub DONT mention it on Discord and DONT create a' 'forum thread' 'DO reach out to the team by sending an email to securityquasardev  we will' 'investigate and work with you to triage this issue and help you to report it if' 'appropriate At the current time we do not have the financial ability to reward' 'bounties but in extreme cases will at our discretion consider a reward' 'SSeeccuurriittyy AAuuddiitt' 'You can apply to book the Quasar teams security experts to perform a Security' 'Audit for your project Contact us to find out more about how to acquire' 'validate and publish an official timestamped and versionlocked audit badge' 'securityquasardev' 'SSeeccuurriittyy DDooccuummeennttaattiioonn' 'httpsquasardevsecurity
HeroTransitions/Hero,Build' 'active' '5815776' 'Automatic Rebase' 'active' '39885' 'Swift Lint' 'active' '6478007' 'Unit Test' 'active' '39857' 'pages-build-deployment' 'active' '33770772,
afollestad/material-dialogs,Android CI' 'active' '169223' 'Android CI' 'active' '261328,
iampawan/FlutterExampleApps,,
framework7io/framework7,Issue Close Require' 'active' '24370566' 'Issue Labeled' 'active' '24370567,
angular/material,CodeQL' 'active' '3632585,AAnngguullaarrJJSS MMaatteerriiaall ssuuppppoorrtt hhaass ooffffiicciiaallllyy eennddeedd aass ooff JJaannuuaarryy  See what' 'ending support means and read the end of life announcement Visit' 'materialangulario for the actively supported Angular Material' 'Please use the latest AngularJS and AngularJS Material possible and keep in' 'mind the guidance around AngularJS expression language' 'SSuuppppoorrtteedd VVeerrssiioonnss' 'VVeerrssiioonn SSuuppppoorrtteedd SSttaattuuss            CCoommmmeennttss' 'x            All support ended' 'x            All support ended' 'x           All support ended
material-components/material-components-web,MDC Test' 'active' '191789' 'MDC Release (Canary)' 'active' '18774' 'MDC Release (Nightly)' 'active' '11471964' 'MDC Release (Pull Request)' 'active' '18775' 'MDC Release' 'active' '263062' 'MDC Test' 'active' '1410,
material-components/material-components-android,,
froala/design-blocks,,
MaterialDesignInXAML/MaterialDesignInXamlToolkit,Icon Update' 'active' '8135845' 'Wiki - Update Control Styles' 'active' '8139410' 'Pull Request Verification' 'active' '12582011' 'Nightly Release' 'active' '12582061' 'Production Release' 'active' '13383244' 'Generate Milestone Contributors' 'active' '35015390' 'Build Artifacts' 'active' '44465451' 'Setup Versions' 'active' '44465452,
squidfunk/mkdocs-material,build' 'active' '357374' 'documentation' 'active' '3767750' 'publish' 'active' '3767751' 'pages-build-deployment' 'active' '16466606' 'Dependabot auto-merge' 'active' '39407342,
CosmicMind/Material,,
mikepenz/MaterialDrawer,CI' 'active' '99651' 'Gradle Dependency Submission' 'active' '28991077,
wenzhixin/bootstrap-table,Deploy Site' 'active' '25542845' 'Test' 'active' '25578467' 'pages-build-deployment' 'active' '24805128,
material-theme/vsc-material-theme,Release Extension' 'active' '41986954' 'pages-build-deployment' 'active' '41985639,
Ramotion/animated-tab-bar,,
Templarian/MaterialDesign,CD Font Build' 'active' '617186,
creativetimofficial/material-dashboard,Autocloser' 'active' '1531247' 'pages-build-deployment' 'active' '21314718,
AppIntro/AppIntro,Validate Gradle Wrapper' 'active' '1135191' 'Pre Merge Checks' 'active' '1135192,
callstack/react-native-paper,Close stale issues and PRs' 'active' '35133' 'Expo Preview' 'active' '471735' 'Triage' 'active' '534594' 'Check versions' 'active' '1448586' 'Check for repro' 'active' '8982475' 'pages-build-deployment' 'active' '18156765' 'Semantic Pull Request' 'active' '32958682' 'Expo EAS Updates' 'active' '41132547,
Ramotion/folding-cell,,
mdbootstrap/Tailwind-Elements,pages-build-deployment' 'active' '17691292,
vuematerial/vue-material,,
ksoichiro/Android-ObservableScrollView,,
mdbootstrap/material-design-for-bootstrap,CI' 'active' '508333,
navasmdc/MaterialDesignLibrary,,
react-toolbox/react-toolbox,,
Freelander/Android_Data,,
roughike/BottomBar,,
naman14/Timber,,
material-shell/material-shell,Prettier Check' 'active' '27586802,
sshahine/JFoenix,Java CI' 'active' '4059716,
creativetimofficial/material-kit,Autocloser' 'active' '1531124' 'pages-build-deployment' 'active' '21318529,
Ramotion/expanding-collection,,
Tapadoo/Alerter,,
fluid-dev/hexo-theme-fluid,Limit PRs' 'active' '1097144' 'Publish Package' 'active' '34721383,
KeepSafe/TapTargetView,,
mikepenz/Android-Iconics,CI' 'active' '410988,
Ramotion/folding-cell-android,,
xinthink/react-native-material-kit,check' 'active' '229295' 'docs' 'active' '229297' 'publish' 'active' '586749,
blinkfox/hexo-theme-matery,,
wdullaer/MaterialDateTimePicker,,
material-components/material-components-ios,Kokoro Labeler' 'active' '457637,
zhanghai/Douya,,
Ashok-Varma/BottomNavigation,Android CI' 'active' '341170,
TeamAmaze/AmazeFileManager,Android Build CI' 'active' '10201348' 'Android Debug artifact ondemand' 'active' '1531519' 'Android Release CI' 'active' '1531520' 'Android Feature CI' 'active' '10135928' 'Android Feature CI' 'active' '1531521' 'Android Main CI' 'active' '1505460,
JosephusPaye/Keen-UI,pages-build-deployment' 'active' '17149520,
Simonwep/pickr,CI' 'active' '10798292' 'pages-build-deployment' 'active' '26414861,
moezbhatti/qksms,,
xotahal/react-native-material-ui,,
andOTP/andOTP,,
varletjs/varlet,CI' 'active' '11141940' 'Deploy Site And Sync to Gitee' 'active' '11357194' 'Create Release Tag' 'active' '11381091' 'pages-build-deployment' 'active' '16402611' 'Deploy Playground And Sync to Gitee' 'active' '18750615' 'Close inactive issues' 'active' '24682615,
arimorty/floatingsearchview,,
codeestX/GeekNews,,
nana-4/materia-theme,,
iamhosseindhv/notistack,CI' 'active' '25929049,
evrencoskun/TableView,Validate TableView' 'active' '5132984,
ZieIony/Carbon,,
zhanghai/MaterialFiles,Android CI' 'active' '180254' 'Android CI' 'active' '142732,
tommybuonomo/dotsindicator,,
tyzlmjj/PagerBottomTabStrip,,
Kunzisoft/KeePassDX,,
hperrin/svelte-material-ui,pages-build-deployment' 'active' '17034426,
yscoder/hexo-theme-indigo,,
arcadefire/nice-spinner,,
tomastrajan/angular-ngrx-material-starter,,
north2016/T-MVP,,
SamProf/MatBlazor,MatBlazror Build CI' 'active' '183436,
TangoAgency/material-intro-screen,,
kabouzeid/Phonograph,,
TwidereProject/Twidere-Android,,
aritraroy/PatternLockView,,
RetroMusicPlayer/RetroMusicPlayer,Android CI' 'active' '16920726,
JsonChao/Awesome-WanAndroid,,
pchmn/MaterialChipsInput,,
florent37/DiagonalLayout,,
IgnaceMaes/MaterialSkin,,
javaswing/NeteaseCloudWebApp,,
viewflow/django-material,,
caiyonglong/MusicLake,Check' 'active' '6347526,
hefuyicoder/ListenerMusicPlayer,,
mlaursen/react-md,Labeler' 'active' '1554795' 'Build' ' Lint' ' and Test' 'active' '2038165' 'CodeQL' 'active' '10990288' 'Main' 'active' '40933932,
creativetimofficial/material-dashboard-react,pages-build-deployment' 'active' '19878423,
MuntashirAkon/AppManager,Debug Build' 'active' '2001040' 'Tests' 'active' '9203468' 'pages-build-deployment' 'active' '19784089' 'Lint' 'active' '31243377,
Teradata/covalent,Chromatic' 'active' '33648834' 'Covalent CI' 'active' '11770299' 'CodeQL' 'active' '19225455' 'Deploy GitHub Pages' 'active' '22879071' '.github/workflows/deploy-storybook.yml' 'active' '32522120' 'Release' 'active' '22043276' 'pages-build-deployment' 'active' '17779784,SSuuppppoorrtteedd VVeerrssiioonnss' 'Currently we are only actively supporting the latest version  ' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x   ' 'x   ' ' x ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you find that Covalent is open to security vulnerabilites please file an' 'issue in the issues tab with the label security' 'We typically try to address issues in a timely matter but please expect some' 'delay
angular/material-start,,for vulnerabilities in Angular please submit your report here' 'For more information on Angulars security policy visit httpsangulario' 'guidesecurity
LouisCAD/Splitties,.github/workflows/build_check.yml' 'active' '249080' 'Check build and run tests' 'active' '249548' 'Publish MkDocs website to GitHub pages' 'active' '3250949' 'Publish to Sonatype Snapshots' 'active' '11006594' 'Publish to Maven Central' 'active' '11048804,
fython/MaterialStepperView,,
zhanghai/MaterialProgressBar,,
siriwatknp/mui-treasury,Main' 'active' '9643722' 'pages-build-deployment' 'active' '20705282,
