author_repo,wf_contents,security_policy
dylanaraps/pure-bash-bible,,
koalaman/shellcheck,Build ShellCheck' 'active' '5815765,
pyenv/pyenv,pyenv_tests' 'active' '13390991' 'lint' 'active' '14532685' 'modified_scripts' 'active' '22185815' 'macos_build' 'active' '25395281' 'ubuntu_build' 'active' '25395282' 'No Response' 'active' '26609519' 'modified_scripts' 'active' '26633391,
acmesh-official/acme.sh,Build DockerHub' 'active' '1171494' 'Shellcheck' 'active' '2226163' 'PebbleStrict' 'active' '2265216' 'Ubuntu' 'active' '2343034' 'DNS' 'active' '2535238' 'Linux' 'active' '10377063' 'FreeBSD' 'active' '10642608' 'MacOS' 'active' '10642609' 'Windows' 'active' '10642610' 'Solaris' 'active' '10642611' 'OpenBSD' 'active' '29794417' 'NetBSD' 'active' '29952813' 'DragonFlyBSD' 'active' '31119813' 'Update issues' 'active' '31357179' 'Check dns api' 'active' '31840472' 'Check dns api' 'active' '32968629,
herrbischoff/awesome-macos-command-line,,
alebcay/awesome-shell,GitHub Actions CI' 'active' '8418136,
ibraheemdev/modern-unix,,
zsh-users/zsh-autosuggestions,,
cmderdev/cmder,Build Cmder' 'active' '37469011' 'CodeQL' 'active' '43442319' 'Run Tests' 'active' '37542489' 'Update Vendor' 'active' '37703861,
nushell/nushell,Publish consumable Docker images' 'active' '206231' 'Create Release Draft' 'active' '1681041' 'continuous-integration' 'active' '7519865' 'Close stale issues and PRs' 'active' '10710458' 'Submit Nushell package to Windows Package Manager Community Repository' 'active' '11533021' 'Manual Workflow for Winget Submission' 'active' '32619125,
withfig/autocomplete,Run Linter' 'active' '7110009' 'Typecheck Files' 'active' '7110010' 'Build and release specs' 'active' '7564575' 'Check PR' 'active' '7568392' 'Greet User' 'active' '7614223' 'Run cspell' 'active' '30324134' 'Verify CLA' 'active' '42446795,
fish-shell/fish-shell,make test' 'active' '942584' 'Lock threads' 'active' '1042854,
railsware/upterm,,
gpakosz/.tmux,,
spaceship-prompt/spaceship-prompt,homebrew' 'active' '10921162' 'docker' 'active' '13457491' 'deps' 'active' '33816720' 'release' 'active' '35477780' 'validate' 'active' '35477782,
asdf-vm/asdf,Lint' 'active' '9395786' 'Tests' 'active' '9395787' 'Docs' 'active' '11238656' 'Release' 'active' '11238657' 'Lint PR' 'active' '11238658' 'pages-build-deployment' 'active' '16615819' 'On Release' 'active' '30104080,TThhiiss sseeccuurriittyy ppoolliiccyy oonnllyy aapppplliieess ttoo aassddff ccoorree wwhhiicchh iiss tthhee ccooddee ccoonnttaaiinneedd iinn' 'tthhiiss rreeppoossiittoorryy AAllll pplluuggiinnss aarree tthhee rreessppoonnssiibbiilliittyy ooff tthheeiirr ccrreeaattoorrss aanndd aarree' 'nnoott ccoovveerreedd uunnddeerr tthhiiss sseeccuurriittyy ppoolliiccyy' 'SSuuppppoorrtteedd VVeerrssiioonnss' 'Typically only the latest version is maintained Versions are released' 'sequentially with major minor and patch versions incremented as necessary' 'If a vulnerability is found in an old version of asdf updating to the latest' 'version of asdf will be required' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x  ' 'x   ' 'x   ' 'x   ' 'x   ' 'x   ' 'x   ' 'x   ' 'x   ' 'x   ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a vulnerability please contact one of' '     StratusD via email see httpsstratusdcomcontact for email PGP' '      is not setup for this email address' '     danhper via email see httpsdanielperezsh for email and PGP key' '     jthegedus via email see httpsgithubcomjthegedus for email PGP is' '      not setup for this email address
Nyr/openvpn-install,,
zsh-users/zsh-syntax-highlighting,Tests' 'active' '4515501,
rbenv/rbenv,CI' 'active' '238514' 'Differential ShellCheck' 'active' '31752826' 'Lint' 'active' '35203568' 'Release' 'active' '13682727' 'pages-build-deployment' 'active' '35839809,
shelljs/shelljs,CI' 'active' '15779702,Thank you for reaching out regarding the security of the ShellJS module Please' 'note that this project is maintained on a besteffort basis however I still' 'intend to prioritize reviewing and addressing security issues' 'SSuuppppoorrtteedd VVeerrssiioonnss' 'I generally only support the latest ShellJS release see httpswwwnpmjscom' 'packageshelljs My goal is to release security fixes as patch releases on top' 'of whatever was most recently shipped' 'If breaking changes have already landed on the main development branch I may' 'apply the patch on the relevant release branch ex release and create a' 'new release from there' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please report security vulnerabilities to ntfschrgmailcom I should respond' 'within a few days Although its not strictly required it helps me out if you' 'can include any proof of concept exploit code suggested fix etc' 'PPlleeaassee ddoo nnoott ppuubblliiccllyy ddiisscclloossee tthhee ssuussppeecctteedd vvuullnneerraabbiilliittyy until I have a' 'chance to review your report Id like a chance to patch the code before the' 'issue is known to the public' 'Please oonnllyy use this email for security issues Its also OK to use the email' 'if youre legitimately unsure if this is a security issue better safe than' 'sorry But for all other nonsecurity issues please use the GitHub issue' 'tracker
faressoft/terminalizer,,
Bash-it/bash-it,CI' 'active' '4069482' 'pages-build-deployment' 'active' '21269178,
sorin-ionescu/prezto,,
jessfraz/dockerfiles,make test' 'active' '1318048,
kaldi-asr/kaldi,C/C++ CI' 'active' '32492375' 'Docker Image CI' 'active' '32667038,
denisidoro/navi,Publish' 'active' '674712' 'CI' 'active' '666235,
sindresorhus/pure,,
charmbracelet/gum,build' 'active' '29880360' 'goreleaser' 'active' '29881063' 'lint-soft' 'active' '31329201' 'lint' 'active' '31329200' 'nightly' 'active' '29881064' 'soft-serve' 'active' '29881065,
sqshq/sampler,,
kingToolbox/WindTerm,,
carlospolop/PEASS-ng,CI-linpeas-ubuntu' 'active' '10536233' 'CI-winpeas_dev_test' 'active' '11251495' 'CI-PR_from_dev' 'active' '11335890' 'CI-master_test' 'active' '11335931,
CISOfy/lynis,,SSuuppppoorrtteedd VVeerrssiioonnss' 'VVeerrssiioonn SSuuppppoorrtteedd' 'xx   ' 'xx   ' ' x   ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a vulnerability use securitycisofycom' 'See our security page for more details' 'PPrreeffeerrrreedd llaanngguuaaggee' 'English' 'AAcckknnoowwlleeddggmmeennttss' 'httpscisofycomsecuritythanks' 'OOtthheerr' 'See the latest securitytxt at httpscisofycomwellknownsecuritytxt
warpdotdev/Warp,,
tiangolo/typer,Issue Manager' 'active' '1486563' 'Test' 'active' '1929572' 'Publish' 'active' '1929640' 'Latest Changes' 'active' '12658883' 'Build Docs' 'active' '19842819' 'Preview Docs' 'active' '19843173' '.github/workflows/autoformat.yml' 'active' '25985523' 'Smokeshow' 'active' '39666605,Security is very important for Typer and its community ' 'Learn more about it below ' 'VVeerrssiioonnss' 'The latest versions of Typer are supported' 'You are encouraged to write tests for your application and update your Typer' 'version frequently after ensuring that your tests are passing This way you' 'will benefit from the latest features bug fixes and sseeccuurriittyy ffiixxeess' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you think you found a vulnerability and even if you are not sure about it' 'please report it right away by sending an email to securitytiangolocom' 'Please try to be as explicit as possible describing all the steps and example' 'code to reproduce the security issue' 'I the author tiangolo will review it thoroughly and get back to you' 'PPuubblliicc DDiissccuussssiioonnss' 'Please restrain from publicly discussing a potential security vulnerability ' 'Its better to discuss privately and try to find a solution first to limit the' 'potential impact as much as possible' '' 'Thanks for your help' 'The Typer community and I thank you for that 
direnv/direnv,CodeQL' 'active' '25168967' 'Go' 'active' '285572' 'Nix' 'active' '416047' 'Create Release' 'active' '1229849' 'pages-build-deployment' 'active' '16466303,
nbedos/termtosvg,,
bobthecow/psysh,Create release' 'active' '3752262' 'Tests' 'active' '3933882' 'Dependency tests' 'active' '19633589' 'Run tests' 'active' '19637129' 'GitHub Actions updater' 'active' '39726051' 'Static analysis' 'active' '39756917,
oh-my-fish/oh-my-fish,Build' 'active' '4068793,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a vulnerability please contact the current maintainer' 'httpsgithubcomscorphus keybase httpskeybaseiopablito
ajeetdsouza/zoxide,release' 'active' '695298' 'cargo-udeps' 'active' '2812528' 'ci' 'active' '6769934,
httpie/http-prompt,Build' 'active' '2200312,
whyour/qinglong,Build And Push Docker Image' 'active' '15199407,
adnanh/webhook,build' 'active' '2818805,
dnschneid/crouton,,
Maximus5/ConEmu,CodeQL' 'active' '2795836,
onceupon/Bash-Oneliner,pages-build-deployment' 'active' '25334844,
webpro/awesome-dotfiles,Check Markdown links' 'active' '1853890,
Gogh-Co/Gogh,Generate themes.json' 'active' '5242468' 'pages-build-deployment' 'active' '36839830,
zsh-users/antigen,,
n1nj4sec/pupy,,
donnemartin/gitsome,,
mack-a/v2ray-agent,,
orf/gping,.github/workflows/homebrew.yml' 'active' '4068295' 'CI' 'active' '3596816,
enquirer/enquirer,,
holman/dotfiles,,
xonsh/xonsh,Check News Item' 'active' '9994509' 'Build and deploy docs' 'active' '18002175' 'CI Tests' 'active' '22076566' 'publish' 'active' '25824097,
oldratlee/useful-scripts,CI' 'active' '41669464,
b-ryan/powerline-shell,,
zsh-users/zsh-completions,,
jrnl-org/jrnl,Docs' 'active' '3446676' 'Changelog' 'active' '3617685' 'Release' 'active' '3763383' 'Testing' 'active' '16204171' 'Testing' 'active' '16204172' 'Testing Pipeline Files' 'active' '32473907,If youve discovered a potential security issue in jrnl please contact the' 'maintainers at maintainersjrnlsh' 'You can also feel free to open an issue but please dont disclose the' 'vulnerability in case the email goes to spam' 'You can find known privacy and security issues in our documentation
arzzen/git-quick-stats,,
dthree/vorpal,,
blinksh/blink,CI' 'active' '10536,
dehydrated-io/dehydrated,,
niieani/bash-oo-framework,,
mvdan/sh,Go' 'active' '169858' 'Test' 'active' '48992,
git-ftp/git-ftp,,
petervanderdoes/gitflow-avh,,
denysdovhan/bash-handbook,,
todotxt/todo.txt-cli,CI' 'active' '877561' 'reviewdog' 'active' '12094153,
hyperupcall/autoenv,ci' 'active' '13690231,
spotify/docker-gc,,
sindresorhus/execa,CI' 'active' '3993994,
xwmx/nb,nb · Test Suite' 'active' '3432465' 'pages-build-deployment' 'active' '16400981,
donnemartin/saws,,
elves/elvish,CI' 'active' '5730788' 'Check Cirrus CI' 'active' '5732030' 'Check website' 'active' '14019728,SSuuppppoorrtteedd VVeerrssiioonnss' 'Only the HEAD and the last release is supported by the developers of Elvish' 'However since some operating systems contain outdated Elvish packages please' 'also feel free to get in touch for security issues in unsupported versions You' 'can check the versions of Elvish packages on Repology' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please contact Qi Xiao at xiaqqaixgmailcom
cantino/mcfly,clippy' 'active' '10735888' 'Mean Bean CI' 'active' '10608577' 'Mean Bean Deploy' 'active' '10608578' 'rustfmt' 'active' '10735887,
ellie/atuin,Build docker image' 'active' '15357766' 'Release' 'active' '8531634' 'Rust' 'active' '5806868' 'Shellcheck' 'active' '8907107' 'pages-build-deployment' 'active' '27188892,
pystardust/ani-cli,QA' 'active' '28101074' 'QA' 'active' '17333281,
CodingGay/BlackDex,,
teddysun/across,,
xxh/xxh,Test xxh on push' 'active' '6702591' 'Test xxh on pull request' 'active' '6703127' 'Release' 'active' '6725931,
dylanaraps/pure-sh-bible,Shellcheck' 'active' '199871' 'Shellcheck' 'active' '440337,
donnemartin/haxor-news,,
herrbischoff/awesome-command-line-apps,,
ohmybash/oh-my-bash,Build' 'active' '4339329' 'Test' 'active' '34613275,
bats-core/bats-core,Tests' 'active' '5622415' 'Release' 'active' '5625678' 'Release to docker hub' 'active' '6844960' 'Build RPM' 'active' '34209434,
anudeepND/whitelist,,
MichaIng/DietPi,Amiberry' 'active' '26907473' 'DietPi-Build' 'active' '20078131' 'gmediarender' 'active' '37591257' 'raspberrypi-sys-mods' 'active' '35147548' 'shairport-sync' 'active' '37535933' 'shellcheck' 'active' '22727607' 'squeezelite' 'active' '37379243' 'vaultwarden' 'active' '30735552,CCoovveerraaggee' 'Please report security vulnerabilities shipped with our images or created by' 'our scripts in bboooottddiieettppii like insecure system configurations or insecure' 'default software implementations' 'We are nnoott responsible for a security vulnerability in any package or binary' 'shipped with Debian Raspbian any rd party repository or within the software' 'executables themselves In such cases please report issues to the related' 'repository bug tracker or upstream developers You may still report those' 'additionally to us so that we may find a way to work around the issue for our' 'implementation until a fix is available' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you have discovered a potential security issue within our images scripts' 'configs or software implementations please send all relevant information such' 'as references commits or code examples that would be useful in reproducing' 'the issue to michadietpicom so that we may be able to investigate and fix' 'it internally without having our users systems exposed' 'Only open an issue at httpsgithubcomMichaIngDietPiissues if you are sure' 'that the contained information cannot be used to compromise any of our users' 'systems
bitfield/script,,
KittyKatt/screenFetch,,
