author_repo,wf_contents,security_policy
golang/dep,,
rust-lang/cargo,Contrib Deploy' 'active' '2741310' 'CI' 'active' '1823418' 'pages-build-deployment' 'active' '16393827,for all the repositories in the rruussttllaanngg and rruussttllaannggnnuurrsseerryy organizations' 'If you found a vulnerability please report it according to the security policy' 'on our website Thanks
chocolatey/choco,Chocolatey Builds' 'active' '8283353' 'CI' 'active' '19866637' 'Chocolatey Integration Tests' 'active' '14881375,Security reports should never start out in the open Please follow up directly' 'with the team if you have a contact If not you can always start with the' 'information at httpsdocschocolateyorgenusinformationsecurity to see' 'instructions on how to provide the disclosure Thank you
ds300/patch-package,Test' 'active' '20191,
zsh-users/antigen,,
volta-cli/volta,API Docs' 'active' '1054485' 'Production' 'active' '1075833' 'Test' 'active' '1093002' 'pages-build-deployment' 'active' '17976621,
NixOS/nix,Backport' 'active' '15285857' 'Hydra status' 'active' '15812801' 'CI' 'active' '16853183,To privately report a security issue with NixOS Nix and its ecosystem please' 'email a member of the NixOS Security Team and we will ensure the issue is' 'handled Our responses will be signed with our GPG keys' 'Please see this page to find the email addresses and more details https' 'nixosorgcommunityteamssecurityhtml
npm/cli,Benchmark - CLI' 'active' '68563' 'CI' 'active' '114037' 'CodeQL' 'active' '5374061' 'CI' 'active' '15329677' 'CI - libnpmdiff' 'active' '15329678' 'CI - libnpmpublish' 'active' '17486031' 'CI - libnpmsearch' 'active' '17495788' 'CI - libnpmorg' 'active' '17495789' 'CI - libnpmfund' 'active' '17495790' 'CI - libnpmexec' 'active' '17495791' 'CI - libnpmteam' 'active' '17495792' 'CI - libnpmpack' 'active' '17495793' 'CI - libnpmversion' 'active' '17495794' 'CI - libnpmhook' 'active' '17495795' 'CI - libnpmaccess' 'active' '17495796' 'CI - @npmcli/arborist' 'active' '17714207' 'Node Serial CI' 'active' '18201785' 'Release' 'active' '23065138' 'Pull Request' 'active' '34909752' 'Post Dependabot' 'active' '34909753' 'Audit' 'active' '35301634' 'CI - Release' 'active' '35301635' 'CI - @npmcli/docs' 'active' '36683048' 'CI - @npmcli/config' 'active' '39148253' 'Create Node PR' 'active' '39341039' 'CI - @npmcli/smoke-tests' 'active' '39995286' 'CI - @npmcli/mock-registry' 'active' '39995287,including the open source code repositories managed through our GitHub' 'organizations such as GitHub' 'If you believe you have found a security vulnerability in this GitHubowned' 'open source repository you can report it to us in one of two ways' 'If the vulnerability you have found is nnoott in scope for the GitHub Bug Bounty' 'Program or if you do not wish to be considered for a bounty reward please' 'report the issue to us directly using private vulnerability reporting' 'If the vulnerability you have found is in scope for the GitHub Bug Bounty' 'Program and you would like for your finding to be considered for a bounty' 'reward please submit the vulnerability to us through HackerOne in order to be' 'eligible to receive a bounty award' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess' 'ddiissccuussssiioonnss oorr ppuullll rreeqquueessttss' 'Thanks for helping make GitHub safe for everyone
conan-io/conan,,
xmake-io/xmake,Windows' 'active' '1574845' 'Linux' 'active' '1574846' 'macOS' 'active' '1574847' 'Fedora' 'active' '2535110' 'Ubuntu (Arm64)' 'active' '2541764' 'Ubuntu (Arm)' 'active' '2543138' 'MSYS2 (MingW)' 'active' '2544518' 'FreeBSD' 'active' '5155360' 'Archlinux' 'active' '9143989' 'Windows (Luajit)' 'active' '13405644' 'Linux (Luajit)' 'active' '14002880' 'OpenBSD' 'active' '38100194,
yarnpkg/berry,E2E Prettier' 'active' '7803' 'E2E NYC' 'active' '7830' 'E2E Next' 'active' '7851' 'E2E TypeScript' 'active' '7854' 'E2E Mocha' 'active' '7855' 'E2E CRA' 'active' '7885' 'E2E Husky' 'active' '7893' 'E2E Webpack' 'active' '7930' 'E2E Jest' 'active' '7934' 'E2E ESLint' 'active' '7936' 'E2E Gatsby' 'active' '7981' 'Integration' 'active' '13596' 'Sherlock for Yarn' 'active' '19701' 'E2E Gatsby' 'active' '149898' 'E2E Rollup' 'active' '230160' 'E2E FSEvents' 'active' '389871' 'E2E NM Berry Install' 'active' '680475' 'E2E NM Angular' 'active' '970982' 'E2E Parcel' 'active' '1373858' 'Close stale issues' 'active' '1508345' 'plugin-compat' 'active' '1861429' 'E2E Storybook' 'active' '2013887' 'Performance tests' 'active' '2057354' 'E2E ESBuild' 'active' '4890576' 'E2E Preact CLI' 'active' '9665460' 'Release Candidate' 'active' '9780340' 'E2E Astro' 'active' '10935069' 'E2E SvelteKit' 'active' '10935070' 'Smart merge' 'active' '12145261' 'E2E Gulp' 'active' '12328897' 'E2E Docusaurus' 'active' '16196213' 'E2E PnP Angular' 'active' '17484105' 'Debuggable Container' 'active' '17550192' 'E2E Create-Vue' 'active' '17642647' 'E2E NX' 'active' '26724012' 'E2E Vite' 'active' '39107838' 'E2E NM Babel Install' 'disabled_manually' '680466,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please send an email to one of the stewards listed in here or ping an admin on' 'our Discord server
wbthomason/packer.nvim,formatting' 'active' '11033157' 'CI' 'active' '8503581' 'CI' 'active' '41892559,
teaxyz/cli,CD' 'active' '19672235' 'CI' 'active' '42083552' 'CI' 'active' '19752081' '.github/workflows/vx-tagger.yml' 'disabled_manually' '35120569,
sindresorhus/awesome-npm,,
gomods/athens,CodeQL Security Scanning' 'active' '3760869' 'publish github release artifacts with goreleaser' 'active' '2539387' 'Check links on all markdown documents' 'active' '7566712,
whalebrew/whalebrew,action-ci' 'active' '22884075' 'Go CI' 'active' '3036830,
pdm-project/pdm,Tests' 'active' '629286' 'Release' 'active' '629339' 'Documentation' 'active' '637200' 'pages-build-deployment' 'active' '16402415,
r-darwish/topgrade,CI' 'active' '19788' 'CD Cross' 'active' '14688981' 'CD Native' 'active' '14581619,
rubygems/rubygems,ubuntu' 'active' '13068' 'windows' 'active' '13069' 'macos' 'active' '13070' 'ruby-master' 'active' '13071' 'ubuntu-bundler-master' 'active' '13072' 'ubuntu-lint' 'active' '13073' 'install' 'active' '14324' 'macos' 'active' '181957' 'jruby-bundler' 'active' '718447' 'bundler' 'active' '871416' 'daily-bundler' 'active' '982279' 'ruby-core' 'active' '1567055' 'macos-rubygems' 'active' '1820094' 'ubuntu-rubygems' 'active' '1820095' 'install-rubygems' 'active' '1820097' 'windows-rubygems' 'active' '1820098' 'daily-rubygems' 'active' '1832041' 'older-rubygems-bundler' 'active' '1832351' '💎 Spellchecker' 'active' '4523765' 'legacy-git' 'active' '4707791' 'truffleruby-bundler' 'active' '5469877' 'homebrew' 'active' '7143713' 'Scorecards supply-chain security' 'active' '40315542' 'realworld' 'active' '44066594' 'realworld' 'active' '44126602' 'spell' 'active' '44437220,
hacs/integration,Release' 'active' '168682' 'Lint' 'active' '1783734' 'Validate' 'active' '1784025' 'Test' 'active' '1784097' 'CodeQL' 'active' '2316131' 'Lock closed issues and PR's' 'active' '12601778' 'Publish' 'active' '15176969' 'Build the action container' 'active' '26819903,
williamboman/mason.nvim,Stylua check' 'active' '29726221' 'Tests' 'active' '29726222' 'Ensure generated code is up to date' 'active' '29892938' 'Check generated code state' 'active' '29893201' 'Autogenerate code' 'active' '29893561' 'Selene check' 'active' '32456912' 'cbfmt check' 'active' '33172101,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please report any suspected security vulnerabilities to wwiilllliiaammrreeddwwiillllssee You' 'will receive a response from me within  hours If the issue is confirmed we' 'will release a patch as soon as possible depending on complexity Please follow' 'responsible disclosure practices Thanks
spack/spack,macos tests' 'active' '17980' 'linux builds' 'active' '99910' '.github/main.workflow' 'active' '161399' 'linux tests' 'active' '1267232' 'style and docs' 'active' '2023791' 'unit tests' 'active' '6742856' 'windows' 'active' '8528611' 'Containers' 'active' '10266418' 'CodeQL' 'active' '11729054' 'Bootstrapping' 'active' '11767268' 'style' 'active' '32535055' 'style and validate' 'active' '32721398' 'MC' 'active' '32798463' 'ci' 'active' '33568356' 'audit' 'active' '34285832,SSuuppppoorrtteedd VVeerrssiioonnss' 'We provide security updates for the following releases For more on Spacks' 'release structure see READMEmd' 'VVeerrssiioonn SSuuppppoorrtteedd' 'develop ' 'x  ' 'x  ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a vulnerability or other security issue email maintainersspackio' 'You can expect to hear back within two days If your security issue is' 'accepted we will do our best to release a fix within a week If fixing the' 'issue will take longer than this we will discuss timeline options with you
antfu/ni,Release' 'active' '5875796' 'Test' 'active' '3394589,
luarocks/luarocks,Luacheck' 'active' '33286689' 'test' 'active' '20076123' 'pages-build-deployment' 'active' '24312889,SSuuppppoorrtteedd VVeerrssiioonnss' 'The LuaRocks project supports the llaatteesstt vveerrssiioonn of the tool for bugfixes and' 'security updates In other words if an issue is reported and we produce a fix' 'it will appear in a subsequent patch version xyZ of the tool but we do not' 'backport fixes to previous minor xYz or major Xyz versions' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a vulnerability on the LuaRocks CLI tool email Hisham Muhammad at' 'hishamluarocksorg' 'To report a vulnerability on the httpsluarocksorg website email Leaf' 'Corcoran at leafotgmailcom' 'We will acknowledge your contact as soon as the message is received then' 'assess the vulnerability and get back to you with further feedback once' 'analysis on our end is done
zkat/npx,,
Linuxbrew/brew,,
habitat-sh/habitat,Pull Request Labeler' 'active' '15535688,
dcos/dcos,,
radian-software/straight.el,CI' 'active' '22178037,
MuntashirAkon/AppManager,Debug Build' 'active' '2001040' 'Tests' 'active' '9203468' 'pages-build-deployment' 'active' '19784089' 'Lint' 'active' '31243377,
boltpkg/bolt,,
loic-sharma/BaGet,Build' 'active' '11200608' 'Release' 'active' '13329646,
npm/tink,,
chromebrew/chromebrew,Linters' 'active' '38275343' 'pages-build-deployment' 'active' '17421145,
alexanderGugel/ied,,
yonaskolb/Mint,Swift' 'active' '508473,
fsprojects/Paket,pages-build-deployment' 'active' '19339791,
bpkg/bpkg,.github/workflows/shellcheck-per-file.yml' 'active' '5041325' '.github/workflows/shellcheck.yml' 'active' '5041683' 'versions' 'active' '28078790' 'pages-build-deployment' 'active' '17645754,
cpm-cmake/CPM.cmake,CI' 'active' '191079' 'Publish' 'active' '784496' 'Style' 'active' '4232258' 'Examples' 'active' '12535188' 'Test' 'active' '17733997,
folke/lazy.nvim,CI' 'active' '41772058,
fosskers/aura,Book' 'active' '1562184' 'Haskell' 'active' '20090123' 'Rust' 'active' '4102480,
minexew/Shrine,,
marticliment/WingetUI,Retrieve latest icons from excel file' 'active' '39354002' 'Retrieve latest translations from Tolgee' 'active' '37446307' 'Publish to WinGet' 'active' '34067455,
macports/macports-ports,CI' 'active' '226612' 'lint & build changed ports' 'active' '2489728,
filipdutescu/modern-cpp-template,MacOS' 'active' '1247973' 'Release' 'active' '1715980' 'Ubuntu' 'active' '1247960' 'Windows' 'active' '1247956,
nmattia/niv,netlify deploy' 'active' '134490' 'Test' 'active' '23731,
nim-lang/nimble,.github/workflows/test.yml' 'active' '3744325,
rpm-software-management/dnf,DNF CI' 'active' '6352780' 'CodeQL' 'active' '41983930,
ocaml/opam,Changelog check' 'active' '1202608' 'Builds' ' tests & co' 'active' '3986988' 'depexts' 'active' '11981128' 'Builds' ' tests & co' 'active' '11698118' 'Test scripts' 'active' '11882449' 'Generate static binaries' 'active' '10560140,
librariesio/libraries.io,,
oss-review-toolkit/ort,Automatic Rebase' 'active' '153104' 'Check Markdown links' 'active' '2263322' 'Static Analysis' 'active' '6582540' 'Build and Test' 'active' '15593337' 'Wrapper Validation' 'active' '32450086' 'Docker Build and Deploy' 'active' '39750731,
basherpm/basher,CI' 'active' '3455771,
buildinspace/peru,tests' 'active' '4313344,
zbrateam/Zebra,Build Zebra' 'active' '6830' 'Upload Release' 'active' '27442,
olofk/fusesoc,CI' 'active' '3554934' 'lint' 'active' '3555057,
LoopPerfect/buckaroo,Build' 'active' '16179285,
icy/pacapt,pacapt-tests' 'active' '10534009,
f-droid/fdroidclient,,and all review We treat security issuse with confidentiality until responsibly' 'disclosed We will happily give credit where credit is due' 'Any sensitive details can be sent via PGPencrypted email or endtoend' 'encrypted Matrix messages At your discretion consider opening a ccoonnffiiddeennttiiaall' 'issue in the relevant GitLab project so we can better track the issue' '     For PGP any and all of the keys used for signing the software is' '      appropriate httpsfdroidorgendocs' '      ReleaseChannelsandSigningKeys' '     For Matrix send a direct message to any of the room admins' '     On our forum send a direct message to any of the FDroid contributors
ostreedev/ostree,Docs' 'active' '9273863' 'Release' 'active' '3647444' 'Rust' 'active' '10561505' 'Tests' 'active' '6836164' 'Ubuntu' ' unit tests' 'active' '6884942' 'pages-build-deployment' 'active' '16628513,
wimpysworld/deb-get,👋 Greetings' 'active' '24640397' '01-main Tests' 'active' '37396035' 'deb-get Tests' 'active' '37396036,
dimensionhq/volt,.github/workflows/rust.yml' 'active' '9073765,
tmspzz/Rome,Build and test' 'active' '14117909,
chawyehsu/dorado,.github/workflows/schedule.yml' 'active' '169411' 'Tests' 'active' '18292959' 'Commented Pull Request' 'active' '2177855' 'Issues' 'active' '2177839' 'Pull Requests' 'active' '2177869' 'Excavator' 'active' '2232,
trizen/trizen,,
pacstall/pacstall,codacy-coverage-reporter' 'active' '19135566' 'test install script' 'active' '9361102,
orogene/orogene,CI' 'active' '1927081,
gel-rb/gel,,
rasa/scoop-directory,update-index' 'active' '14747360' 'super-linter' 'active' '14944488' 'black' 'active' '15111212' 'pages-build-deployment' 'active' '16506711,
lirantal/npq,CI' 'active' '7508698,RReessppoonnssiibbllee ddiisscclloossuurree sseeccuurriittyy ppoolliiccyy' 'A responsible disclosure policy helps protect users of the project from' 'publicly disclosed security vulnerabilities without a fix by employing a' 'process where vulnerabilities are first triaged in a private manner and only' 'publicly disclosed after a reasonable time period that allows patching the' 'vulnerability and provides an upgrade path for users' 'When contacting us directly via email we will do our best efforts to respond' 'in a reasonable time to resolve the issue When contacting a security program' 'their disclosure policy will provide details on timeframe processes and paid' 'bounties' 'We kindly ask you to refrain from malicious acts that put our users the' 'project or any of the projects team members at risk' 'RReeppoorrttiinngg aa sseeccuurriittyy iissssuuee' 'We consider the security of our systems a top priority But no matter how much' 'effort we put into system security there can still be vulnerabilities present' 'If you discover a security vulnerability please use one of the following means' 'of communications to report it to us' '     Report the security issue to the Nodejs Security WG through the' '      HackerOne program for ecosystem modules on npm or to Snyk Security Team' '      They will help triage the security issue and work with all involved' '      parties to remediate and release a fix' 'Note that timeframe and processes are subject to each programs own policy' '     Report the security issue to the project maintainers directly' 'Your efforts to responsibly disclose your findings are sincerely appreciated' 'and will be taken into account to acknowledge your contributions
macports/macports-base,CodeQL' 'active' '20745165' 'Report Coverage' 'active' '20229143' 'Build & Test MacPorts Base' 'active' '4150390,
crewdevio/Trex,CI' 'active' '1414599' 'pages-build-deployment' 'active' '22279567,
purescript/spago,build' 'active' '2536435' 'release' 'active' '3342912,
modesttree/Projeny,,
fortheusers/hb-appstore,Build app' 'active' '33998434,
freebsd/pkg,,
conan-io/conan-center-index,docs_markdown_toc' 'active' '6498389' 'Potential Conflicts' 'active' '6624948' 'Auto Label Conflicts' 'active' '6690731' 'Hide Bot Comments' 'active' '6835855' 'hooks warnings' 'active' '26358592' '[linter] Conan v2 migration' 'active' '28064037' '[linter] YAML files' 'active' '28064090' '[schema] Validate config and conandata' 'active' '28064825' '.github/workflows/pr_changed_files.yml' 'active' '38513995' '[linter] Markdown links' 'active' '42904600,
coreos/rpm-ostree,CI' 'active' '29734245' 'CI' 'active' '27879267' '.github/workflows/rust-lints.yml' 'active' '6841544' 'Supplychain scorecard' 'active' '42981889,If youve found a security issue that youd like to disclose confidentially' 'please contact Red Hats Product Security team Details at https' 'accessredhatcomsecurityteamcontact' 'LLiicceennssee' 'Most repositories are licensed under the Apache License Version  Some' 'components may be licensed differently  consult individual repositories for' 'more
npm/rfcs,Audit' 'active' '42773397' 'CI' 'active' '42773398' 'CodeQL' 'active' '42773399' 'Post Dependabot' 'active' '42773400,including the open source code repositories managed through our GitHub' 'organizations such as GitHub' 'If you believe you have found a security vulnerability in this GitHubowned' 'open source repository you can report it to us in one of two ways' 'If the vulnerability you have found is nnoott in scope for the GitHub Bug Bounty' 'Program or if you do not wish to be considered for a bounty reward please' 'report the issue to us directly using private vulnerability reporting' 'If the vulnerability you have found is in scope for the GitHub Bug Bounty' 'Program and you would like for your finding to be considered for a bounty' 'reward please submit the vulnerability to us through HackerOne in order to be' 'eligible to receive a bounty award' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess' 'ddiissccuussssiioonnss oorr ppuullll rreeqquueessttss' 'Thanks for helping make GitHub safe for everyone
mob-sakai/UpmGitExtension,test' 'active' '254629' 'release' 'active' '254659,
conan-io/cmake-conan,.github/workflows/cmake_conan.yml' 'active' '13405054,
fortran-lang/fpm,CI' 'active' '377678' 'docs' 'active' '3525701' 'Release' 'active' '12924850' 'pages-build-deployment' 'active' '17661784,
NuGet/NuGet.Client,,Microsoft takes the security of our software products and services seriously' 'which includes all source code repositories managed through our GitHub' 'organizations which include Microsoft Azure DotNet AspNet Xamarin and our' 'GitHub organizations' 'Microsoft serves as the primary maintainer of this repository If you believe' 'you have found a security vulnerability that meets Microsofts definition of a' 'security vulnerability please report it to us as described below' 'RReeppoorrttiinngg SSeeccuurriittyy IIssssuueess' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess' 'Instead please report them to the Microsoft Security Response Center MSRC at' 'httpsmsrcmicrosoftcomcreatereport' 'If you prefer to submit without logging in send email to securemicrosoftcom' 'If possible encrypt your message with our PGP key please download it from the' 'Microsoft Security Response Center PGP Key page' 'You should receive a response within  hours If for some reason you do not' 'please follow up via email to ensure we received your original message' 'Additional information can be found at microsoftcommsrc' 'Please include the requested information listed below as much as you can' 'provide to help us better understand the nature and scope of the possible' 'issue' '     Type of issue eg buffer overflow SQL injection crosssite scripting' '      etc' '     Full paths of source files related to the manifestation of the issue' '     The location of the affected source code tagbranchcommit or direct' '      URL' '     Any special configuration required to reproduce the issue' '     Stepbystep instructions to reproduce the issue' '     Proofofconcept or exploit code if possible' '     Impact of the issue including how an attacker might exploit the issue' 'This information will help us triage your report more quickly' 'If you are reporting for a bug bounty more complete reports can contribute to' 'a higher bounty award Please visit our Microsoft Bug Bounty Program page for' 'more details about our active programs' 'PPrreeffeerrrreedd LLaanngguuaaggeess' 'We prefer all communications to be in English' 'PPoolliiccyy' 'Microsoft follows the principle of Coordinated Vulnerability Disclosure
dlang/dub,Alpine' 'active' '2315697' 'Testsuite' 'active' '1330974,
ehmicky/nve,Build' 'active' '891189,
poacpm/poac,Windows' 'active' '102567' 'Linux' 'active' '102569' 'macOS' 'active' '102570' 'CodeQL' 'active' '3874998' 'Actionlint' 'active' '18604951' 'C++' 'active' '26554234' 'Auto Release' 'active' '26586806' 'Auto Assign Author' 'active' '26949202' 'Doxygen' 'active' '28165023' 'pages-build-deployment' 'active' '28165298,
q-nick/npm-gui,Continuous Integration Build Test' 'active' '34681752' 'GitHub Actions Demo' 'disabled_manually' '19128673' 'Continuous Integration Linux' 'active' '19130097' 'Continuous Integration MacOS' 'active' '19130096' 'NPM publish CD workflow' 'active' '35386893' 'Continuous Integration Windows' 'active' '19130095,
yonaskolb/Beak,,
quelpa/quelpa,CI' 'active' '659099,
ninenines/erlang.mk,pages-build-deployment' 'active' '24022017,
SanderMertens/bake,.github/workflows/main.yml' 'active' '16117339,
